505,180,5,-5,450,1,0
510,175,5,-5,455,1,0
515,170,5,-5,460,1,0
520,165,5,-5,465,1,0
525,160,5,-5,470,1,0
530,155,5,-5,475,1,0
535,150,5,-5,480,1,0
540,145,5,-5,485,1,0
545,140,5,-5,490,1,0
550,135,5,-5,495,1,0
555,130,5,-5,500,1,0
560,125,5,-5,505,1,0
565,120,5,-5,510,1,0
570,115,5,-5,515,1,0
575,110,5,-5,520,1,0
580,105,5,-5,525,1,0
585,100,5,-5,530,1,0
590,95,5,-5,535,1,0
595,90,5,-5,540,1,0
600,85,5,-5,545,1,0
605,80,5,-5,550,1,0
610,75,5,-5,555,1,0
615,70,5,-5,560,1,0
620,65,5,-5,565,1,0
625,60,5,-5,570,1,0
630,55,5,-5,575,1,0
635,50,5,-5,580,1,0
640,45,5,-5,585,1,0
645,40,5,-5,590,1,0
650,35,5,-5,595,1,0
655,30,5,-5,600,1,0
660,25,5,-5,605,1,0
665,20,5,-5,610,1,0
670,15,5,-5,615,1,0
675,10,5,-5,620,1,0
680,5,5,-5,625,1,0
685,0,5,-5,630,1,0
690,0,5,5,635,1,0
695,5,5,5,640,1,0
700,10,5,5,645,1,0
705,15,5,5,650,1,0
710,20,5,5,655,1,0
715,25,5,5,660,1,0
720,30,5,5,665,1,0
725,35,5,5,670,1,0
730,40,5,5,675,1,0
735,45,5,5,680,1,0
740,50,5,5,685,1,0
745,55,5,5,690,1,0
750,60,5,5,695,1,0
755,65,5,5,700,1,0
760,70,5,5,705,1,0
765,75,5,5,710,1,0
770,80,5,5,715,1,0
775,85,5,5,720,1,0
780,90,5,5,725,1,0
785,95,5,5,730,1,0
785,100,-5,5,735,0,0
780,105,-5,5,735,0,1
775,110,-5,5,730,0,1
770,115,-5,5,725,0,1
765,120,-5,5,720,0,1
760,125,-5,5,715,0,1
755,130,-5,5,710,0,1
750,135,-5,5,705,0,1
745,140,-5,5,700,0,1
740,145,-5,5,695,0,1
735,150,-5,5,690,0,1
730,155,-5,5,685,0,1
725,160,-5,5,680,0,1
720,165,-5,5,675,0,1
715,170,-5,5,670,0,1
710,175,-5,5,665,0,1
705,180,-5,5,660,0,1
700,185,-5,5,655,0,1
695,190,-5,5,650,0,1
690,195,-5,5,645,0,1
685,200,-5,5,640,0,1
680,205,-5,5,635,0,1
675,210,-5,5,630,0,1
670,215,-5,5,625,0,1
665,220,-5,5,620,0,1
660,225,-5,5,615,0,1
655,230,-5,5,610,0,1
650,235,-5,5,605,0,1
645,240,-5,5,600,0,1
640,245,-5,5,595,0,1
635,250,-5,5,590,0,1
630,255,-5,5,585,0,1
625,260,-5,5,580,0,1
620,265,-5,5,575,0,1
615,270,-5,5,570,0,1
610,275,-5,5,565,0,1
605,280,-5,5,560,0,1
600,285,-5,5,555,0,1
595,290,-5,5,550,0,1
590,295,-5,5,545,0,1
585,300,-5,5,540,0,1
580,305,-5,5,535,0,1
575,310,-5,5,530,0,1
570,315,-5,5,525,0,1
565,320,-5,5,520,0,1
560,325,-5,5,515,0,1
555,330,-5,5,510,0,1
550,335,-5,5,505,0,1
545,340,-5,5,500,0,1
540,345,-5,5,495,0,1
535,350,-5,5,490,0,1
530,355,-5,5,485,0,1
525,360,-5,5,480,0,1
520,365,-5,5,475,0,1
515,370,-5,5,470,0,1
510,375,-5,5,465,0,1
505,380,-5,5,460,0,1
500,385,-5,5,455,0,1
495,390,-5,5,450,0,1
490,395,-5,5,445,0,1
485,400,-5,5,440,0,1
480,405,-5,5,435,0,1
475,410,-5,5,430,0,1
470,415,-5,5,425,0,1
465,420,-5,5,420,0,1
460,425,-5,5,415,0,1
455,430,-5,5,410,0,1
450,435,-5,5,405,0,1
445,440,-5,5,400,0,1
440,445,-5,5,395,0,1
435,450,-5,5,390,0,1
430,455,-5,5,385,0,1
425,460,-5,5,380,0,1
420,465,-5,5,375,0,1
415,470,-5,5,370,0,1
410,475,-5,5,365,0,1
405,480,-5,5,360,0,1
400,485,-5,5,355,0,1
395,490,-5,5,350,0,1
390,495,-5,5,345,0,1
385,500,-5,5,340,0,1
380,505,-5,5,335,0,1
375,510,-5,5,330,0,1
370,515,-5,5,325,0,1
365,520,-5,5,320,0,1
360,525,-5,5,315,0,1
355,530,-5,5,310,0,1
350,535,-5,5,305,0,1
345,540,-5,5,300,0,1
340,545,-5,5,295,0,1
335,550,-5,5,290,0,1
330,555,-5,5,285,0,1
325,560,-5,5,280,0,1
320,565,-5,-5,275,0,1
315,560,-5,-5,270,0,1
310,555,-5,-5,265,0,1
305,550,-5,-5,260,0,1
300,545,-5,-5,255,0,1
295,540,-5,-5,250,0,1
290,535,-5,-5,245,0,1
285,530,-5,-5,240,0,1
280,525,-5,-5,235,0,1
275,520,-5,-5,230,0,1
270,515,-5,-5,225,0,1
265,510,-5,-5,220,0,1
260,505,-5,-5,215,0,1
255,500,-5,-5,210,0,1
250,495,-5,-5,205,0,1
245,490,-5,-5,200,0,1
240,485,-5,-5,195,0,1
235,480,-5,-5,190,0,1
230,475,-5,-5,185,0,1
225,470,-5,-5,180,0,1
220,465,-5,-5,175,0,1
215,460,-5,-5,170,0,1
210,455,-5,-5,165,0,1
205,450,-5,-5,160,0,1
200,445,-5,-5,155,0,1
195,440,-5,-5,150,0,1
190,435,-5,-5,145,0,1
185,430,-5,-5,140,0,1
180,425,-5,-5,135,0,1
175,420,-5,-5,130,0,1
170,415,-5,-5,125,0,1
165,410,-5,-5,120,0,1
160,405,-5,-5,115,0,1
155,400,-5,-5,110,0,1
150,395,-5,-5,105,0,1
145,390,-5,-5,100,0,1
140,385,-5,-5,95,0,1
135,380,-5,-5,90,0,1
130,375,-5,-5,85,0,1
125,370,-5,-5,80,0,1
120,365,-5,-5,75,0,1
115,360,-5,-5,70,0,1
110,355,-5,-5,65,0,1
105,350,-5,-5,60,0,1
100,345,-5,-5,55,0,1
95,340,-5,-5,50,0,1
90,335,-5,-5,45,0,1
85,330,-5,-5,40,0,1
80,325,-5,-5,35,0,1
75,320,-5,-5,30,0,1
70,315,-5,-5,25,0,1
65,310,-5,-5,20,0,1
60,305,-5,-5,15,0,1
55,300,-5,-5,10,0,1
50,295,-5,-5,5,0,1
45,290,-5,-5,0,0,1
40,285,-5,-5,-5,0,1
35,280,-5,-5,-10,0,1
30,275,-5,-5,-15,0,1
25,270,-5,-5,-20,0,1
20,265,-5,-5,-25,0,1
15,260,-5,-5,-30,0,1
10,255,-5,-5,-35,0,1
5,250,-5,-5,-40,0,1
0,245,-5,-5,-45,0,1
0,240,5,-5,-50,0,0
5,235,5,-5,-50,1,0
10,230,5,-5,-45,1,0
15,225,5,-5,-40,1,0
20,220,5,-5,-35,1,0
25,215,5,-5,-30,1,0
30,210,5,-5,-25,1,0
35,205,5,-5,-20,1,0
40,200,5,-5,-15,1,0
45,195,5,-5,-10,1,0
50,190,5,-5,-5,1,0
55,185,5,-5,0,1,0
60,180,5,-5,5,1,0
65,175,5,-5,10,1,0
70,170,5,-5,15,1,0
75,165,5,-5,20,1,0
80,160,5,-5,25,1,0
85,155,5,-5,30,1,0
90,150,5,-5,35,1,0
95,145,5,-5,40,1,0
100,140,5,-5,45,1,0
105,135,5,-5,50,1,0
110,130,5,-5,55,1,0
115,125,5,-5,60,1,0
120,120,5,-5,65,1,0
125,115,5,-5,70,1,0
130,110,5,-5,75,1,0
135,105,5,-5,80,1,0
140,100,5,-5,85,1,0
145,95,5,-5,90,1,0
150,90,5,-5,95,1,0
155,85,5,-5,100,1,0
160,80,5,-5,105,1,0
165,75,5,-5,110,1,0
170,70,5,-5,115,1,0
175,65,5,-5,120,1,0
180,60,5,-5,125,1,0
185,55,5,-5,130,1,0
190,50,5,-5,135,1,0
195,45,5,-5,140,1,0
200,40,5,-5,145,1,0
205,35,5,-5,150,1,0
210,30,5,-5,155,1,0
215,25,5,-5,160,1,0
220,20,5,-5,165,1,0
225,15,5,-5,170,1,0
230,10,5,-5,175,1,0
235,5,5,-5,180,1,0
240,0,5,-5,185,1,0
245,0,5,5,190,1,0
250,5,5,5,195,1,0
255,10,5,5,200,1,0
260,15,5,5,205,1,0
265,20,5,5,210,1,0
270,25,5,5,215,1,0
275,30,5,5,220,1,0
280,35,5,5,225,1,0
285,40,5,5,230,1,0
290,45,5,5,235,1,0
295,50,5,5,240,1,0
300,55,5,5,245,1,0
305,60,5,5,250,1,0
310,65,5,5,255,1,0
315,70,5,5,260,1,0
320,75,5,5,265,1,0
325,80,5,5,270,1,0
330,85,5,5,275,1,0
335,90,5,5,280,1,0
340,95,5,5,285,1,0
345,100,5,5,290,1,0
350,105,5,5,295,1,0
355,110,5,5,300,1,0
360,115,5,5,305,1,0
365,120,5,5,310,1,0
370,125,5,5,315,1,0
375,130,5,5,320,1,0
380,135,5,5,325,1,0
385,140,5,5,330,1,0
390,145,5,5,335,1,0
395,150,5,5,340,1,0
400,155,5,5,345,1,0
405,160,5,5,350,1,0
410,165,5,5,355,1,0
415,170,5,5,360,1,0
420,175,5,5,365,1,0
425,180,5,5,370,1,0
430,185,5,5,375,1,0
435,190,5,5,380,1,0
440,195,5,5,385,1,0
445,200,5,5,390,1,0
450,205,5,5,395,1,0
455,210,5,5,400,1,0
460,215,5,5,405,1,0
465,220,5,5,410,1,0
470,225,5,5,415,1,0
475,230,5,5,420,1,0
480,235,5,5,425,1,0
485,240,5,5,430,1,0
490,245,5,5,435,1,0
495,250,5,5,440,1,0
500,255,5,5,445,1,0
505,260,5,5,450,1,0
510,265,5,5,455,1,0
515,270,5,5,460,1,0
520,275,5,5,465,1,0
525,280,5,5,470,1,0
530,285,5,5,475,1,0
535,290,5,5,480,1,0
540,295,5,5,485,1,0
545,300,5,5,490,1,0
550,305,5,5,495,1,0
555,310,5,5,500,1,0
560,315,5,5,505,1,0
565,320,5,5,510,1,0
570,325,5,5,515,1,0
575,330,5,5,520,1,0
580,335,5,5,525,1,0
585,340,5,5,530,1,0
590,345,5,5,535,1,0
595,350,5,5,540,1,0
600,355,5,5,545,1,0
605,360,5,5,550,1,0
610,365,5,5,555,1,0
615,370,5,5,560,1,0
620,375,5,5,565,1,0
625,380,5,5,570,1,0
630,385,5,5,575,1,0
635,390,5,5,580,1,0
640,395,5,5,585,1,0
645,400,5,5,590,1,0
650,405,5,5,595,1,0
655,410,5,5,600,1,0
660,415,5,5,605,1,0
665,420,5,5,610,1,0
670,425,5,5,615,1,0
675,430,5,5,620,1,0
680,435,5,5,625,1,0
685,440,5,5,630,1,0
690,445,5,5,635,1,0
695,450,5,5,640,1,0
700,455,5,5,645,1,0
705,460,5,5,650,1,0
710,465,5,5,655,1,0
715,470,5,5,660,1,0
720,475,5,5,665,1,0
725,480,5,5,670,1,0
730,485,5,5,675,1,0
735,490,5,5,680,1,0
740,495,5,5,685,1,0
745,500,5,5,690,1,0
750,505,5,5,695,1,0
755,510,5,5,700,1,0
760,515,5,5,705,1,0
765,520,5,5,710,1,0
770,525,5,5,715,1,0
775,530,5,5,720,1,0
780,535,5,5,725,1,0
785,540,5,5,730,1,0
785,545,-5,5,735,0,0
780,550,-5,5,735,0,1
775,555,-5,5,730,0,1
770,560,-5,5,725,0,1
765,565,-5,-5,720,0,1
760,560,-5,-5,715,0,1
755,555,-5,-5,710,0,1
750,550,-5,-5,705,0,1
745,545,-5,-5,700,0,1
740,540,-5,-5,695,0,1
735,535,-5,-5,690,0,1
730,530,-5,-5,685,0,1
725,525,-5,-5,680,0,1
720,520,-5,-5,675,0,1
715,515,-5,-5,670,0,1
710,510,-5,-5,665,0,1
705,505,-5,-5,660,0,1
700,500,-5,-5,655,0,1
695,495,-5,-5,650,0,1
690,490,-5,-5,645,0,1
685,485,-5,-5,640,0,1
680,480,-5,-5,635,0,1
675,475,-5,-5,630,0,1
670,470,-5,-5,625,0,1
665,465,-5,-5,620,0,1
660,460,-5,-5,615,0,1
655,455,-5,-5,610,0,1
650,450,-5,-5,605,0,1
645,445,-5,-5,600,0,1
640,440,-5,-5,595,0,1
635,435,-5,-5,590,0,1
630,430,-5,-5,585,0,1
625,425,-5,-5,580,0,1
620,420,-5,-5,575,0,1
615,415,-5,-5,570,0,1
610,410,-5,-5,565,0,1
605,405,-5,-5,560,0,1
600,400,-5,-5,555,0,1
595,395,-5,-5,550,0,1
590,390,-5,-5,545,0,1
585,385,-5,-5,540,0,1
580,380,-5,-5,535,0,1
575,375,-5,-5,530,0,1
570,370,-5,-5,525,0,1
565,365,-5,-5,520,0,1
560,360,-5,-5,515,0,1
555,355,-5,-5,510,0,1
550,350,-5,-5,505,0,1
545,345,-5,-5,500,0,1
540,340,-5,-5,495,0,1
535,335,-5,-5,490,0,1
530,330,-5,-5,485,0,1
525,325,-5,-5,480,0,1
520,320,-5,-5,475,0,1
515,315,-5,-5,470,0,1
510,310,-5,-5,465,0,1
505,305,-5,-5,460,0,1
500,300,-5,-5,455,0,1
495,295,-5,-5,450,0,1
490,290,-5,-5,445,0,1
485,285,-5,-5,440,0,1
480,280,-5,-5,435,0,1
475,275,-5,-5,430,0,1
470,270,-5,-5,425,0,1
465,265,-5,-5,420,0,1
460,260,-5,-5,415,0,1
455,255,-5,-5,410,0,1
450,250,-5,-5,405,0,1
445,245,-5,-5,400,0,1
440,240,-5,-5,395,0,1
435,235,-5,-5,390,0,1
430,230,-5,-5,385,0,1
425,225,-5,-5,380,0,1
420,220,-5,-5,375,0,1
415,215,-5,-5,370,0,1
410,210,-5,-5,365,0,1
405,205,-5,-5,360,0,1
400,200,-5,-5,355,0,1
395,195,-5,-5,350,0,1
390,190,-5,-5,345,0,1
385,185,-5,-5,340,0,1
380,180,-5,-5,335,0,1
375,175,-5,-5,330,0,1
370,170,-5,-5,325,0,1
365,165,-5,-5,320,0,1
360,160,-5,-5,315,0,1
355,155,-5,-5,310,0,1
350,150,-5,-5,305,0,1
345,145,-5,-5,300,0,1
340,140,-5,-5,295,0,1
335,135,-5,-5,290,0,1
330,130,-5,-5,285,0,1
325,125,-5,-5,280,0,1
320,120,-5,-5,275,0,1
315,115,-5,-5,270,0,1
310,110,-5,-5,265,0,1
305,105,-5,-5,260,0,1
300,100,-5,-5,255,0,1
295,95,-5,-5,250,0,1
290,90,-5,-5,245,0,1
285,85,-5,-5,240,0,1
280,80,-5,-5,235,0,1
275,75,-5,-5,230,0,1
270,70,-5,-5,225,0,1
265,65,-5,-5,220,0,1
260,60,-5,-5,215,0,1
255,55,-5,-5,210,0,1
250,50,-5,-5,205,0,1
245,45,-5,-5,200,0,1
240,40,-5,-5,195,0,1
235,35,-5,-5,190,0,1
230,30,-5,-5,185,0,1
225,25,-5,-5,180,0,1
220,20,-5,-5,175,0,1
215,15,-5,-5,170,0,1
210,10,-5,-5,165,0,1
205,5,-5,-5,160,0,1
200,0,-5,-5,155,0,1
195,0,-5,5,150,0,1
190,5,-5,5,145,0,1
185,10,-5,5,140,0,1
180,15,-5,5,135,0,1
175,20,-5,5,130,0,1
170,25,-5,5,125,0,1
165,30,-5,5,120,0,1
160,35,-5,5,115,0,1
155,40,-5,5,110,0,1
150,45,-5,5,105,0,1
145,50,-5,5,100,0,1
140,55,-5,5,95,0,1
135,60,-5,5,90,0,1
130,65,-5,5,85,0,1
125,70,-5,5,80,0,1
120,75,-5,5,75,0,1
115,80,-5,5,70,0,1
110,85,-5,5,65,0,1
105,90,-5,5,60,0,1
100,95,-5,5,55,0,1
95,100,-5,5,50,0,1
90,105,-5,5,45,0,1
85,110,-5,5,40,0,1
80,115,-5,5,35,0,1
75,120,-5,5,30,0,1
70,125,-5,5,25,0,1
65,130,-5,5,20,0,1
60,135,-5,5,15,0,1
55,140,-5,5,10,0,1
50,145,-5,5,5,0,1
45,150,-5,5,0,0,1
40,155,-5,5,-5,0,1
35,160,-5,5,-10,0,1
